ClaimID,ClaimantLocation,EventLocation,EventDate,ClaimantLatitude,ClaimantLongitude,EventLatitude,EventLongitude
"A2.1-0000000423","вул. Шевченка, 171, м. Рівне, Рівненська область","вул. Кармелюка, 982, м. Маріуполь, Донецька область","23.04.2025","50.6229267","26.2435981","47.1005444","37.5350684"
"A1.1-0000000424","м. Червоноград, Львівська область #1","Полтавська область #5","16.10.2024","50.5796362","24.1774044","49.5692712","34.6599649"
"A3.1-0000000425","м. Рівне, Рівненська область #2","м. Маріуполь, Донецька область #3","05.01.2025","50.1954371","25.7641576","47.0962100","37.5346102"
"A2.2-0000000426","вул. Антоновича, 605, м. Золотоноша, Черкаська область","вул. Спортивна, 136, м. Обухів, Київська область","14.04.2023","49.6689719","32.0427439","50.1101633","30.6269696"
"A3.1-0000000427","вул. Богдана Хмельницького, 924, м. Краматорськ, Донецька область","вул. Володимирська, 516, м. Дніпро, Дніпропетровська область","02.09.2022-10.09.2022","48.6292350","37.5260469","48.4454821","35.0364325"
"A2.1-0000000428","вул. Луганська, 665, м. Київ, Київська область","вул. Молодіжна, 896, м. Хуст, Закарпатська область","13.02.2025","50.4184689","30.3232657","48.3106733","23.0283919"
"A3.1-0000000429","м. Обухів, Київська область #3","вул. Рівненська, 138, м. Кривий Ріг, Дніпропетровська область","15.06.2023","50.3280154","30.5608617","48.0273124","33.5009995"
"A1.1-0000000430","м. Чортків, Тернопільська область #3","вул. Курортна, 762, м. Київ, Київська область","22.05.2025-31.05.2025","49.0165315","25.7928886","50.5293461","30.2426466"
"A1.1-0000000431","вул. Армійська, 824, м. Камʼянець-Подільський, Хмельницька область","вул. Незалежності, 159, м. Бахмут, Донецька область","06.06.2025","48.7254509","26.5785004","48.5871880","38.0041935"
"A2.2-0000000432","вул. Гоголя, 283, м. Бахмут, Донецька область","Житомирська область #3","19.06.2024-28.06.2024","48.5783320","38.0041448","50.7647972","29.2411409"
"A3.1-0000000433","вул. Дружби, 315, м. Покровськ, Донецька область","вул. Доробок, 142, м. Коростень, Житомирська область","25.10.2022-06.11.2022","48.1062777","37.0135420","50.9539918","28.6405872"
"A2.1-0000000434","вул. Незалежності, 220, м. Житомир, Житомирська область","вул. Васильківська, 629, м. Словʼянськ, Донецька область","10.06.2022","50.1848067","28.6634580","48.8586421","37.5963609"
"A2.1-0000000435","вул. Пушкіна, 483, м. Черкаси, Черкаська область","Львівська область #3","16.08.2023","49.4432601","32.0420579","49.8331556","24.0525428"
"A2.1-0000000436","вул. Лугова, 629, м. Токмак, Запорізька область","вул. Курортна, 987, м. Червоноград, Львівська область","17.02.2023","47.1908720","36.2197282","50.5796362","24.1774044"
"A3.1-0000000437","вул. Миру, 200, м. Березне, Рівненська область","вул. Кармелюка, 716, м. Костопіль, Рівненська область","06.02.2023","50.9917939","26.7493542","50.8792198","26.4533981"
"A1.1-0000000438","вул. Лесі Українки, 283, м. Житомир, Житомирська область","м. Ізюм, Харківська область #3","03.06.2024","50.2644573","28.6583986","49.1913721","37.2784125"
"A2.1-0000000439","м. Івано-Франківськ, Івано-Франківська область #1","Львівська область #4","14.04.2025-24.04.2025","48.8154956","24.8447453","49.8482778","24.0261696"
"A2.2-0000000440","м. Нікополь, Дніпропетровська область #2","вул. Вишнева, 953, м. Біла Церква, Київська область","05.03.2022","47.5688212","34.3912430","49.7558721","30.0905349"
"A2.2-0000000441","вул. Данила Галицького, 302, м. Ужгород, Закарпатська область","вул. Данила Галицького, 980, м. Миколаїв, Миколаївська область","01.03.2025","48.6077520","22.3196359","48.0188570","31.5047353"
"A2.2-0000000442","Донецька область #3","м. Словʼянськ, Донецька область #2","20.09.2024-01.10.2024","48.7378957","37.5810802","48.8586421","37.5963609"
"A3.1-0000000443","м. Покровськ, Донецька область #1","вул. Спортивна, 649, м. Івано-Франківськ, Івано-Франківська область","21.05.2023-01.06.2023","48.2583135","37.2018305","48.9267684","24.6979475"
"A2.1-0000000444","вул. Кармелюка, 549, м. Ізюм, Харківська область","вул. Козацька, 295, м. Коломия, Івано-Франківська область","25.01.2024","49.1913721","37.2784125","48.5453162","24.9957762"
"A1.1-0000000445","вул. Весняна, 224, м. Ніжин, Чернігівська область","м. Мукачево, Закарпатська область #1","20.03.2023","51.0466691","31.8951545","48.4597834","22.7142805"
"A3.1-0000000446","вул. Дружби, 212, м. Конотоп, Сумська область","вул. Гоголя, 365, м. Бровари, Київська область","30.09.2022","51.2545267","33.2159582","50.5028028","30.7781780"
"A1.1-0000000447","вул. Гоголя, 7, м. Вознесенськ, Миколаївська область","м. Сарни, Рівненська область #2","07.11.2024-13.11.2024","47.5566263","31.3573993","51.3193355","26.6293164"
"A2.2-0000000448","Львівська область #5","вул. Юності, 408, м. Костопіль, Рівненська область","20.05.2025","49.8561414","24.0184173","50.8792198","26.4533981"
"A2.1-0000000449","вул. Дамрак, 963, м. Роттердам, Нідерланди","вул. Весняна, 404, м. Первомайськ, Миколаївська область","16.02.2023-24.02.2023","51.9244424","4.4777500","48.0457450","30.8475997"
"A1.1-0000000450","вул. Хрещатик, 691, м. Львів, Львівська область","вул. Залізнична, 371, м. Кривий Ріг, Дніпропетровська область","09.08.2023","50.0819723","25.1507208","48.0596402","33.4359841"
"A2.1-0000000451","вул. Гоголя, 352, м. Нова Каховка, Херсонська область","вул. Рівненська, 216, м. Вознесенськ, Миколаївська область","27.03.2024","46.7583404","33.3566678","47.5583656","31.3375214"
"A2.2-0000000452","вул. Таращанська, 135, м. Маріуполь, Донецька область","Запорізька область #5","30.08.2023-12.09.2023","47.1112370","37.6326507","47.4449685","35.3097554"
